centroid_x,centroid_y,major_axis,minor_axis,circularity,area,distance_from_center,filename,time_type,datetime,body_length,movement
1164.0,509.0,98.62071990966795,37.84540557861328,0.5093794371029512,2447.5,373.56257842562337,03305.jpg,昼,2024-01-01 18:10:50,68.23306274414062,5.0
1163.0,507.0,94.24492645263672,38.89536666870117,0.4714438085755326,2228.5,373.2023579775455,03306.jpg,昼,2024-01-01 18:11:00,66.57014656066895,2.23606797749979
1166.0,512.0,92.56543731689452,46.17306518554688,0.4631253057100044,2500.0,374.60646016853474,03307.jpg,昼,2024-01-01 18:11:10,69.3692512512207,5.830951894845301
958.0,514.0,155.7825164794922,28.93001365661621,0.2544120175838192,2971.0,183.91846019364124,03314.jpg,昼,2024-01-01 18:12:20,92.3562650680542,208.00961516237658
943.0,500.0,121.04777526855467,58.77540969848633,0.3217199275666739,2922.5,180.71247881648904,03315.jpg,昼,2024-01-01 18:12:30,89.91159248352051,20.518284528683193
936.0,500.0,109.90618896484376,42.81403732299805,0.3754346384314652,2541.5,175.50498568416796,03316.jpg,昼,2024-01-01 18:12:40,76.3601131439209,7.0
922.0,495.0,109.88688659667967,36.094181060791016,0.3621901897666293,2356.0,169.11830178901394,03317.jpg,昼,2024-01-01 18:12:50,72.99053382873535,14.866068747318506
853.0,476.0,145.5015869140625,26.707542419433597,0.3338118283505348,2942.0,150.2165104108067,03318.jpg,昼,2024-01-01 18:13:00,86.10456466674805,71.56814934033156
842.0,478.0,124.7492904663086,34.14892578125,0.4180331754024203,2868.0,145.27904184706065,03319.jpg,昼,2024-01-01 18:13:10,79.4491081237793,11.180339887498949
834.0,467.0,108.2131805419922,65.30803680419922,0.3541751558329568,2826.0,154.37940277122465,03320.jpg,昼,2024-01-01 18:13:20,86.7606086730957,13.601470508735444
813.0,459.0,150.8459930419922,29.453100204467773,0.3031462967528963,2941.0,160.11246047700348,03321.jpg,昼,2024-01-01 18:13:30,90.14954662322998,22.47220505424423
775.0,442.0,161.2878875732422,28.34291648864746,0.3298002426795647,2959.5,179.86939706353607,03322.jpg,昼,2024-01-01 18:13:40,94.81540203094482,41.6293165929973
708.0,439.0,141.48724365234375,34.593318939208984,0.3207480779938416,2893.5,205.4288197892399,03323.jpg,昼,2024-01-01 18:13:50,88.04028129577637,67.06713054842886
625.0,471.0,156.6790771484375,25.48436737060547,0.2808249536105773,2897.0,234.5804765959861,03324.jpg,昼,2024-01-01 18:14:00,91.08172225952148,88.95504482602435
605.0,475.0,116.00546264648438,41.80524444580078,0.3505122995871905,2740.0,248.07257002740147,03325.jpg,昼,2024-01-01 18:14:10,78.90535354614258,20.396078054371138
611.0,472.0,106.13758850097656,28.883686065673828,0.4028222733483552,2115.5,245.0,03326.jpg,昼,2024-01-01 18:14:20,67.5106372833252,6.708203932499369
586.0,470.0,135.2937774658203,28.4193115234375,0.327828143721767,2633.5,266.5370518333239,03327.jpg,昼,2024-01-01 18:14:30,81.8565444946289,25.079872407968907
484.0,478.0,149.54222106933594,25.76301383972168,0.2639447255424167,2860.5,352.4343910573995,03328.jpg,昼,2024-01-01 18:14:40,87.65261745452881,102.3132444994293
396.0,474.0,133.7294158935547,30.07208824157715,0.3679891310028768,2508.0,435.82794770413705,03329.jpg,昼,2024-01-01 18:14:50,81.90075206756592,88.09086218218096
360.0,424.0,89.00291442871094,38.97162628173828,0.1631147697794241,1224.0,487.6822736167473,03330.jpg,昼,2024-01-01 18:15:00,63.98727035522461,61.61168720299745
422.0,348.0,84.87205505371094,23.20283889770508,0.2805661782576942,1305.0,470.8141884013268,03331.jpg,昼,2024-01-01 18:15:10,54.03744697570801,98.08159868191383
503.0,262.0,84.62991333007812,22.71114921569824,0.2974732472156302,1367.5,468.89764341485017,03332.jpg,昼,2024-01-01 18:15:20,53.670531272888184,118.1397477566293
587.0,209.0,126.9667739868164,26.063526153564453,0.2217923637677301,1854.5,465.2956049652736,03333.jpg,昼,2024-01-01 18:15:30,76.51515007019043,99.32270636667126
635.0,175.0,117.27285766601562,41.185546875,0.357103819565632,2633.0,476.1512364784954,03334.jpg,昼,2024-01-01 18:15:40,79.22920227050781,58.82176467941097
639.0,177.0,120.29580688476562,34.9257926940918,0.4175992889663934,2645.5,472.8509278831966,03335.jpg,昼,2024-01-01 18:15:50,77.61079978942871,4.47213595499958
643.0,188.0,118.4729461669922,71.70729064941406,0.2414921595918784,2366.5,461.14748183200567,03336.jpg,昼,2024-01-01 18:16:00,95.09011840820312,11.704699910719626
668.0,254.0,142.4705047607422,30.49788856506348,0.2923366528830405,2890.5,390.5713763193611,03337.jpg,昼,2024-01-01 18:16:10,86.48419666290283,70.57619995437555
682.0,279.0,109.29923248291016,47.81222152709961,0.3587334241558743,2602.0,362.2499137335991,03338.jpg,昼,2024-01-01 18:16:20,78.55572700500488,28.653097563788805
847.0,307.0,144.9643096923828,30.2907829284668,0.3658516830802137,2791.0,314.5536520214,03340.jpg,昼,2024-01-01 18:16:40,87.6275463104248,167.35889578985635
822.0,304.0,75.6332778930664,62.58286285400391,0.4132542836382085,2376.0,315.3569406244296,03341.jpg,昼,2024-01-01 18:16:50,69.10807037353516,25.179356624028344
819.0,291.0,105.84210968017578,43.7783432006836,0.4193041804057201,2644.5,328.219438790575,03342.jpg,昼,2024-01-01 18:17:00,74.81022644042969,13.341664064126334
824.0,261.0,143.13052368164062,37.24824142456055,0.3255733458351083,2951.5,358.4034040016919,03343.jpg,昼,2024-01-01 18:17:10,90.18938255310059,30.4138126514911
764.0,251.0,135.70765686035156,36.06656265258789,0.3910339958733828,2903.5,370.5037111824928,03349.jpg,昼,2024-01-01 18:18:10,85.88710975646973,60.8276253029822
764.0,249.0,136.4311981201172,35.169227600097656,0.4177886211140448,2996.0,372.4902683292545,03350.jpg,昼,2024-01-01 18:18:20,85.80021286010742,2.0
764.0,252.0,137.25013732910156,38.24978256225586,0.3329021433209277,2723.5,369.51048699597146,03351.jpg,昼,2024-01-01 18:18:30,87.74995994567871,3.0
756.0,260.0,139.5851593017578,29.358192443847656,0.3186462341417265,2573.5,362.6044677055152,03352.jpg,昼,2024-01-01 18:18:40,84.47167587280273,11.313708498984761
713.0,303.0,145.9401092529297,26.304187774658203,0.2803261771609528,2789.0,329.6846978553903,03355.jpg,昼,2024-01-01 18:19:10,86.12214851379395,60.81118318204309
643.0,351.0,145.2163848876953,27.513988494873047,0.3415021038960132,2936.5,314.1973901864877,03359.jpg,昼,2024-01-01 18:19:50,86.36518669128418,84.87638069569178
648.0,347.0,127.94780731201172,25.08799362182617,0.3401881981383898,2405.5,315.06348566598444,03360.jpg,昼,2024-01-01 18:20:00,76.51790046691895,6.4031242374328485
650.0,342.0,117.35758972167967,41.01258850097656,0.3857150852041706,2628.5,318.39912060180063,03361.jpg,昼,2024-01-01 18:20:10,79.18508911132812,5.385164807134504
639.0,348.0,141.27206420898438,31.111248016357425,0.381231626037947,2628.5,318.8494942759044,03362.jpg,昼,2024-01-01 18:20:20,86.1916561126709,12.529964086141668
630.0,351.0,122.22834777832033,29.300004959106445,0.401627846466271,2709.0,321.1744074486633,03363.jpg,昼,2024-01-01 18:20:30,75.76417636871338,9.486832980505138
633.0,350.0,123.81776428222656,30.41747665405273,0.390568543220657,2803.0,320.3700984798675,03364.jpg,昼,2024-01-01 18:20:40,77.11762046813965,3.1622776601683795
631.0,350.0,124.21080780029295,29.148290634155277,0.379643956259856,2612.5,321.4607285501605,03365.jpg,昼,2024-01-01 18:20:50,76.67954921722412,2.0
638.0,350.0,107.66380310058594,30.28723526000977,0.4782677751858364,2331.0,317.6822311681911,03366.jpg,昼,2024-01-01 18:21:00,68.97551918029785,7.0
641.0,351.0,112.25923919677734,30.67045783996582,0.4907925868491483,2458.5,315.2459357390671,03367.jpg,昼,2024-01-01 18:21:10,71.46484851837158,3.1622776601683795
643.0,348.0,96.58639526367188,33.21699142456055,0.5204633049838664,2321.5,316.76016163652906,03368.jpg,昼,2024-01-01 18:21:20,64.90169334411621,3.605551275463989
641.0,347.0,106.67282104492188,34.35608673095703,0.472658448527658,2503.0,318.6534167398806,03369.jpg,昼,2024-01-01 18:21:30,70.51445388793945,2.23606797749979
640.0,347.0,103.248046875,36.835052490234375,0.4843774665395776,2539.0,319.17550031291563,03370.jpg,昼,2024-01-01 18:21:40,70.04154968261719,1.0
